session_id,label,task_token_id,previous,token,following,user_id,country,days,client,session,format,time,n_tokens
GzNxJJLs03,0,2,L,ours,est,eTUevpJv,GB,14.139,web,practice,reverse_translate,17,4
sLf/NyB802,0,4,ou,une,fille,1QNKoPhc,CA,10.534,web,practice,reverse_translate,10,5
vqSkJGAj05,0,2,Le,chapeau,est,Ov04vIT6,CA,7.288,web,practice,reverse_translate,39,4
9vWRinuv05,1,1,placeholder,Il,s,Tjw66jqv,GB,8.075,android,practice,reverse_translate,26,4
lWZIihKg05,0,4,à,bientôt,placeholder,c4YrOVWv,CA,8.955,ios,practice,reverse_tap,18,4
ezvvzk4f01,0,4,vous,plaît,placeholder,csVuLRzx,GB,1.065,android,practice,reverse_translate,7,4
T6OYpvYE06,0,2,Un,garçon,une,QjAuoZbH,AU,0.808,ios,practice,reverse_tap,5,4
KaqeceCb02,0,3,lait,est,froid,BgWXGb29,AU,14.068,ios,practice,reverse_translate,30,4
KM1ddedu01,0,2,Les,hommes,placeholder,Cv7+fFiF,CA,7.477,ios,practice,reverse_tap,5,2
mK1bAlkn02,0,4,du,fromage,placeholder,1lVkmvUf,AU,6.065,web,practice,listen,18,4
4fn+ufJO05,0,1,placeholder,Le,bonbon,NK6KAp7o,CA,10.069,ios,practice,reverse_translate,14,4
+DAYs8+I02,1,1,placeholder,Du,poivre,kdPKyczl,GB,7.054,android,practice,reverse_tap,1,2
+DkqH8oq05,0,2,La,pomme,est,8rkubuSo,CA,2.678,ios,practice,reverse_translate,29,4
95tFID+V08,0,3,avons,le,menu,fr6UvdHU,CA,1.023,web,practice,reverse_translate,8,4
4m2B/19r05,0,1,placeholder,Je,veux,Ox1XVyeX,GB,7.183,web,practice,reverse_translate,15,4
sEDUFEly01,0,1,placeholder,Le,garçon,KtxUcnNC,GB,18.2,web,practice,reverse_translate,20,5
KaWQXHp604,1,2,Vous,mangez,une,t2QjJgVj,GB,7.038,ios,practice,reverse_translate,22,4
bYCwvERt04,0,5,font,seize,placeholder,9CPStnaz,AU,13.149,web,practice,reverse_translate,11,5
DlwPdS2805,1,1,placeholder,Elles,mangent,Imww7CSG,GB,8.947,ios,practice,listen,6,2
hv9dac9f04,1,4,en,train,de,U6kqKzJ1,GB,2.054,ios,practice,reverse_tap,13,6
wRfInGQG04,0,1,placeholder,Pardon,placeholder,Ov04vIT6,CA,17.539,web,practice,listen,2,1
+Ks5e+rk10,0,1,placeholder,Tu,es,T79+ghlW,CA,0.044,web,practice,listen,34,4
GjhZceB102,0,4,est,froid,placeholder,aj0jU5rP,GB,17.206,ios,practice,reverse_translate,7,4
Xef2PsnU03,0,1,placeholder,La,fourmi,NK6KAp7o,CA,17.017,ios,practice,reverse_translate,12,5
nF/ijvXR10,0,4,femmes,sont,grandes,+wdtATqR,CA,6.896,ios,practice,reverse_translate,22,5
d2ivUIxE04,1,1,placeholder,D',placeholder,Jp/j56+n,CA,12.508,android,practice,reverse_tap,7,4
kDPuIPhv08,0,3,fourmi,rouge,et,eTUevpJv,GB,2.995,web,practice,listen,110,7
Gl2Atf6+10,0,2,L,homme,placeholder,U6kqKzJ1,GB,0.638,ios,practice,listen,4,2
2BnoUTX301,0,2,Nous,apprenons,placeholder,sIO+z+Kz,CA,16.845,android,practice,reverse_translate,9,2
Y/adyj8U04,0,4,est,noir,placeholder,Tjw66jqv,GB,1.059,android,practice,reverse_translate,12,4
tM/kcX+l06,0,1,placeholder,Je,suis,+wdtATqR,CA,8.958,ios,practice,reverse_translate,7,4
T1jDLpYl03,1,1,placeholder,Le,cheval,wwjj3TQT,CA,14.497,android,practice,reverse_translate,16,5
XRnjluq402,0,3,est,votre,district,lgXcEcLg,GB,17.847,android,practice,reverse_translate,100,4
Jn2mIuvV04,0,1,placeholder,Merci,et,o/A3qxsY,GB,14.896,web,practice,reverse_translate,23,4
U+9LPl3002,0,1,placeholder,Il,apprend,wdprH7z6,CA,5.971,android,practice,reverse_tap,3,2
3S/9luUP02,0,2,La,casquette,placeholder,ee2ka0za,CA,12.839,ios,practice,reverse_tap,1,2
iiZRnp0q06,1,2,Les,femmes,mangent,BgWXGb29,AU,15.158,ios,practice,listen,24,3
sj0ZGbSp09,0,3,chat,mange,la,JYFs1NZA,CA,7.807,ios,practice,reverse_translate,21,5
97f8ODVq07,0,2,Merci,et,à,6Iox8M7G,CA,2.015,web,practice,listen,11,4
BGxQTX/P01,0,1,placeholder,Je,mange,S4tzVrac,CA,16.021,web,practice,listen,11,4
mKAFYTjN05,0,5,la,souris,placeholder,KPHN1r/s,AU,7.455,ios,practice,reverse_tap,11,5
0A4a55ZV03,0,3,mange,des,fraises,KPHN1r/s,AU,7.458,ios,practice,reverse_tap,7,4
6Rq9zDcr02,0,1,placeholder,Les,chaussures,rUv0IIYN,AU,16.225,ios,practice,reverse_tap,10,2
C0AOYy7n03,0,4,est,pour,mon,c3hoXbEY,GB,8.415,ios,practice,reverse_tap,9,6
yvClWq8Q02,0,2,Le,garçon,est,TjZUBTqf,AU,3.073,ios,practice,reverse_translate,44,4
qlxnf+Xf01,0,1,placeholder,Un,œuf,FEgf4Gv8,GB,3.187,android,practice,reverse_translate,26,2
qyYDCN8q03,1,1,placeholder,Il,y,9CPStnaz,AU,5.459,web,practice,reverse_translate,25,5
MHwxpm8006,0,2,Le,manteau,est,Ox1XVyeX,GB,10.013,web,practice,reverse_translate,16,4
QtL+ZhIk02,1,2,Une,fille,placeholder,BgWXGb29,AU,3.159,ios,practice,listen,24,2
NhcF9PBD04,0,2,J,aime,manger,W2X7cq6l,CA,7.081,ios,practice,reverse_translate,61,3
DZHkL6Lw07,0,2,La,viande,placeholder,NGcpmWF6,CA,5.943,ios,practice,listen,17,2
idgWbzTB06,0,4,comme,ça,placeholder,Ov04vIT6,CA,9.295,web,practice,reverse_translate,5,4
E/H+2Lod07,0,2,Elle,me,lit,M1Oz89SV,CA,7.447,web,practice,listen,4,5
qVdSigPI02,0,2,Une,carotte,placeholder,hPbhjhe1,CA,10.503,android,practice,reverse_tap,2,2
qfM866OQ03,0,4,le,dîner,placeholder,P0lsX8gx,GB,8.236,web,practice,listen,5,4
z03t0Emu03,0,2,Ils,mangent,placeholder,JBstbIs1,AU,16.397,ios,practice,reverse_tap,9,2
3Bn+dLp701,0,2,Les,hommes,placeholder,JYFs1NZA,CA,10.723,ios,practice,reverse_tap,3,2
GHtm9OXO07,1,2,Tu,es,bête,Imww7CSG,GB,20.044,ios,practice,listen,8,3
rOIC58dR07,0,1,placeholder,J',placeholder,hPbhjhe1,CA,2.037,android,practice,reverse_translate,15,4
+ylQ0AFy04,1,2,placeholder,c',placeholder,qtai1ZL7,AU,20.971,android,practice,listen,25,4
OhiqPtWb09,0,3,garçon,est,un,B9nlTGVN,AU,0.838,ios,practice,listen,49,5
mcVqHByY02,0,1,placeholder,Des,pommes,EcWtVgq7,GB,12.399,ios,practice,reverse_tap,14,3
EsOow5cy06,0,4,mangent,une,pomme,fr6UvdHU,CA,4.305,web,practice,listen,17,5
V65f9VsO06,0,3,a,un,manteau,JfbIMdK1,CA,14.035,android,practice,reverse_translate,20,7
BZ3gLYuV07,0,2,L,homme,a,aj0jU5rP,GB,18.166,ios,practice,reverse_translate,30,5
5ziVOUkg04,0,4,le,garçon,placeholder,vB+nZZXf,GB,11.609,ios,practice,listen,11,4
OmQuM50Z01,0,3,ours,est,orange,W4pjuWhL,AU,8.9,ios,practice,reverse_translate,14,4
6NA/PfLj03,0,3,suis,grande,placeholder,rZ9IZLwW,AU,3.813,android,practice,reverse_tap,3,3
x9ReERqn06,0,5,fromage,et,ils,FTje5Bhb,GB,5.822,ios,practice,reverse_translate,43,9
ZHY9wFcA02,0,2,Nous,sommes,grandes,fr6UvdHU,CA,1.055,web,practice,listen,16,3
iG0PxmSi06,0,2,Une,baleine,placeholder,9CPStnaz,AU,5.451,web,practice,listen,4,2
aciqESIy04,0,2,L,huile,placeholder,JQEeCBSU,CA,9.341,ios,practice,listen,7,2
mX7LhH5F01,0,2,Ça,va,bien,z9FlLLzt,CA,3.196,web,practice,reverse_translate,11,3
hNb1s+CA03,1,4,des,sandwichs,placeholder,FEgf4Gv8,GB,14.198,android,practice,reverse_translate,28,4
4WAmDI+q04,0,3,a,une,robe,CmTJozfq,CA,12.258,ios,practice,reverse_tap,9,4
akhL7WX+06,0,2,Je,commande,placeholder,fr6UvdHU,CA,2.983,web,practice,reverse_translate,4,2
/xdGreXe02,0,1,placeholder,On,mange,EPxsAfD+,CA,13.013,ios,practice,reverse_tap,5,2
Z1Ao/FGH07,0,1,placeholder,Les,poches,1lVkmvUf,AU,9.922,ios,practice,reverse_translate,36,4
qVSWkJh206,0,2,C,est,énorme,yWyIHnfa,AU,6.543,ios,practice,reverse_tap,2,3
fzL1OI+U04,0,2,Sa,robe,placeholder,soCS33Jg,AU,6.051,ios,practice,listen,19,2
c5vGcO6e09,0,1,placeholder,Cet,éléphant,CmTJozfq,CA,16.356,ios,practice,reverse_tap,5,6
u8Vq3REk01,0,2,Un,homme,placeholder,Tjw66jqv,GB,0.048,android,practice,reverse_tap,3,2
fwUqMX6S02,0,2,Merci,beaucoup,placeholder,LVy9MbQp,GB,8.967,ios,practice,reverse_tap,2,2
VD10sQdA03,0,4,et,une,orange,RLW17b5E,AU,0.288,ios,practice,reverse_tap,44,5
Y/adyj8U03,0,1,placeholder,Je,bois,Tjw66jqv,GB,1.059,android,practice,reverse_translate,9,5
DZHkL6Lw09,0,1,placeholder,Elle,mange,NGcpmWF6,CA,5.943,ios,practice,reverse_translate,26,7
5ab3EE/701,0,4,des,baguettes,placeholder,W2X7cq6l,CA,7.095,ios,practice,reverse_translate,17,4
JIaj2UMJ04,0,2,Un,enfant,placeholder,BZz0+WFq,GB,5.231,android,practice,reverse_tap,4,2
lDeVmNdM05,0,2,Vous,mangez,des,aj0jU5rP,GB,10.908,ios,practice,reverse_translate,13,4
Oreqjjp103,1,2,Nous,mangeons,le,GEdyZS+r,GB,4.041,android,practice,reverse_translate,40,4
Xh26faxP01,0,1,placeholder,Ça,va,aGjN3Ho/,GB,19.001,android,practice,listen,7,2
b8doRrhi05,1,2,Il,mange,et,RLW17b5E,AU,0.302,ios,practice,reverse_tap,15,5
vwYJl0aX01,0,2,L,homme,placeholder,Iak5jjD5,GB,9.068,ios,practice,reverse_tap,6,2
uw/0iyQw02,0,2,Le,costume,placeholder,MchfXRuY,AU,13.977,ios,practice,reverse_translate,6,2
0z+UsRQ906,0,6,avez,vous,placeholder,EPxsAfD+,CA,12.124,ios,practice,reverse_tap,23,6
FIRMzYR106,0,2,Il,mange,une,6t4ZmM0D,CA,10.182,android,practice,reverse_translate,24,4
lj+QNV8b01,0,1,placeholder,La,vache,RLW17b5E,AU,10.897,ios,practice,reverse_translate,28,3
RwwfUO0B06,0,3,chapeau,est,grand,JkJ31O/N,AU,2.863,ios,practice,reverse_tap,5,4
ZngsgrQf02,1,2,Je,mange,cela,EPxsAfD+,CA,12.793,ios,practice,listen,2,3
VVUVmEiq01,0,1,placeholder,Un,cheval,Naq0lFJM,GB,9.393,ios,practice,reverse_tap,1,2
AqkPYF9802,1,4,est,ça,placeholder,Ox1XVyeX,GB,3.959,web,practice,listen,6,4
sOHtRNxw01,0,2,Des,pommes,lesquelles,lgXcEcLg,GB,9.124,android,practice,reverse_translate,57,3
bIfcmz/P04,1,3,aime,les,robes,8rkubuSo,CA,2.715,ios,practice,listen,27,4
2es0GqWB02,0,2,Le,fromage,et,Iak5jjD5,GB,9.071,ios,practice,reverse_translate,8,5
4jK7nvEo05,0,2,c,est,placeholder,fr6UvdHU,CA,4.88,web,practice,reverse_translate,5,7
2OyE5sxY06,1,2,Les,filles,écrivent,J15ZK+H/,AU,11.899,ios,practice,reverse_translate,24,5
EHkQR0C610,0,1,placeholder,Elle,mange,nT3TyToQ,GB,13.635,ios,practice,reverse_translate,12,4
yEj8RE6h09,0,3,vais,manger,placeholder,yWyIHnfa,AU,6.541,ios,practice,reverse_tap,4,3
DlwPdS2804,0,4,et,les,femmes,Imww7CSG,GB,8.947,ios,practice,reverse_tap,10,5
qVMy7G4k06,0,5,un,animal,placeholder,hPbhjhe1,CA,13.613,android,practice,reverse_translate,14,5
0A4a55ZV02,1,2,Nous,aimons,les,KPHN1r/s,AU,7.458,ios,practice,listen,16,4
q7L3v/xS01,0,3,café,et,du,ywSvsXO1,GB,7.9,ios,practice,reverse_translate,23,5
RJulCqjQ03,0,3,ma,valise,placeholder,lgXcEcLg,GB,16.947,android,practice,listen,9,3
000xw3Mr04,0,3,livre,est,petit,n8kObVt2,GB,7.114,ios,practice,reverse_tap,5,4
gm1zIJAM06,0,4,boivent,du,vin,JYFs1NZA,CA,14.217,ios,practice,reverse_translate,14,5
20cTnwhB04,0,6,de,manger,placeholder,EcWtVgq7,GB,6.287,ios,practice,reverse_tap,13,6
IXgDJhvr01,1,2,Un,oignon,placeholder,JYFs1NZA,CA,7.948,ios,practice,listen,13,2
ZngsgrQf04,0,4,un,animal,placeholder,EPxsAfD+,CA,12.793,ios,practice,reverse_tap,13,4
7XLmRJKe06,1,3,suis,une,femme,vPVmAJUZ,GB,4.84,ios,practice,reverse_translate,9,4
SQO3Yxxa05,0,3,revoir,et,à,NGcpmWF6,CA,5.898,ios,practice,reverse_tap,19,5
VhfvxXod05,0,1,placeholder,Vous,avez,6Iox8M7G,CA,8.161,web,practice,listen,8,4
vuFmi+Db05,1,4,placeholder,l',placeholder,EPxsAfD+,CA,12.995,ios,practice,listen,5,5
JdNVbEus02,1,1,placeholder,J',placeholder,EPxsAfD+,CA,16.954,ios,practice,reverse_translate,26,5
X7yA7wZx01,0,1,placeholder,Le,chapeau,ufYlYaO/,CA,15.696,web,practice,reverse_translate,14,4
2dViN2C003,1,1,placeholder,Les,hommes,YlSYUlRN,CA,0.225,web,practice,reverse_translate,9,4
t/Ym0eyj01,0,4,un,costume,placeholder,EPxsAfD+,CA,14.293,ios,practice,listen,7,4
PFtTy4w501,0,1,placeholder,Je,suis,oHtnRGfM,CA,3.008,android,practice,reverse_tap,3,3
Sxt6DFqf01,1,1,placeholder,Elles,écrivent,8QLAyeKT,AU,7.356,ios,practice,listen,20,2
1d19aXEO08,1,3,y,a,une,9CPStnaz,AU,6.168,web,practice,listen,9,5
c7F25Nga05,1,2,Les,légumes,et,aj0jU5rP,GB,11.833,ios,practice,listen,31,5
wq+DQ/o702,1,3,lisent,ce,livre,HI7m890h,GB,11.184,ios,practice,reverse_tap,15,4
XbsEuS9902,0,4,un,enfant,placeholder,aj0jU5rP,GB,16.247,ios,practice,reverse_translate,12,4
RE06K7J302,0,4,une,crêpe,placeholder,fr6UvdHU,CA,1.085,web,practice,reverse_translate,14,4
cNBK8c+H06,1,1,placeholder,Elles,sont,RLW17b5E,AU,2.05,ios,practice,reverse_tap,18,3
HoQ4Asvz07,0,1,placeholder,Une,fille,aj0jU5rP,GB,5.776,ios,practice,reverse_translate,22,5
tR56WFXf06,0,3,suis,riche,placeholder,+5fX8ua2,CA,0.149,android,practice,reverse_tap,3,3
xb3ClwFm10,0,6,et,du,riz,nl3zUIfm,CA,6.949,web,practice,listen,19,7
Sxt6DFqf06,1,4,a,un,garçon,8QLAyeKT,AU,7.356,ios,practice,reverse_translate,20,5
3Bn+dLp701,0,1,placeholder,Les,hommes,JYFs1NZA,CA,10.723,ios,practice,reverse_tap,3,2
T4qjGQRa09,0,2,Les,filles,mangent,RLW17b5E,AU,2.937,ios,practice,reverse_tap,30,5
HzstNWUX07,0,4,le,sucre,placeholder,SVXpN0M+,CA,2.975,web,practice,listen,7,4
WOndFH0A07,1,4,une,tomate,placeholder,6Iox8M7G,CA,3.271,ios,practice,listen,19,4
/XBiloTC04,0,3,mangent,une,orange,aj0jU5rP,GB,0.842,ios,practice,reverse_translate,24,4
GHtm9OXO02,0,3,crêpe,est,française,Imww7CSG,GB,20.044,ios,practice,reverse_translate,10,4
jToAKRux02,0,1,placeholder,Merci,et,nT3TyToQ,GB,6.805,ios,practice,reverse_tap,8,4
1f+8utlU06,0,2,Un,garçon,placeholder,RLW17b5E,AU,9.98,ios,practice,reverse_tap,3,2
tce2G1Yb02,1,2,placeholder,c',placeholder,FLTLdsqy,CA,7.151,web,practice,listen,27,5
8vL53TqG03,0,3,manteau,est,rouge,gcprpSHe,CA,15.032,web,practice,reverse_translate,14,4
oqSqn3vc01,0,1,placeholder,Le,tigre,kq5NkFOy,CA,11.014,ios,practice,listen,4,2
/xdGreXe09,0,4,les,livres,rouges,EPxsAfD+,CA,13.013,ios,practice,reverse_tap,7,5
ivDrXEs306,0,1,placeholder,Au,revoir,J15ZK+H/,AU,11.889,ios,practice,reverse_translate,29,5
gZNXf0z402,0,4,lit,elle,placeholder,6Iox8M7G,CA,10.922,web,practice,listen,29,4
ld+MbOr602,0,2,Elle,est,sympa,P0lsX8gx,GB,8.232,web,practice,reverse_translate,5,3
HaPBfjb/04,0,3,dauphin,et,une,/TLPIa66,CA,12.994,web,practice,reverse_translate,14,5
e3+zJpmM04,0,2,Ça,va,placeholder,PmDUkStn,GB,5.135,android,practice,reverse_translate,13,2
+apcsOAJ03,0,3,chat,a,une,JfbIMdK1,CA,8.134,android,practice,reverse_translate,27,6
J7JC7e+p03,0,6,la,soupe,placeholder,+wdtATqR,CA,6.899,ios,practice,reverse_translate,20,6
tGnpKzUY06,0,1,placeholder,Il,faut,1lVkmvUf,AU,12.755,web,practice,listen,4,3
oppb3zrE02,0,1,placeholder,Oui,placeholder,JvJTbkb0,CA,16.353,ios,practice,reverse_translate,11,1
VD/mbp7v06,0,1,placeholder,Un,cheval,Tv0goh52,GB,4.939,ios,practice,listen,8,2
WPd6bXi601,0,5,heure,et,demie,lgXcEcLg,GB,16.716,android,practice,reverse_translate,39,6
F6Go6FrU05,0,1,placeholder,Je,mange,6Iox8M7G,CA,2.005,web,practice,listen,14,4
RsNAf7LQ03,0,8,Je,sais,que,lgXcEcLg,GB,9.981,android,practice,listen,34,8
xQepBMox01,0,2,J,aime,manger,3RQ0o5E1,GB,2.326,ios,practice,reverse_tap,6,3
T6OYpvYE02,0,1,placeholder,Le,garçon,QjAuoZbH,AU,0.808,ios,practice,reverse_tap,3,2
LvwDqTog05,0,2,La,fille,est,NK6KAp7o,CA,16.106,ios,practice,reverse_translate,19,5
Zxi+HLuV01,0,3,suis,rouge,placeholder,sSDLQFSD,GB,5.549,ios,practice,reverse_translate,8,3
gleVTH9s05,0,2,Tes,pantalons,placeholder,SVXpN0M+,CA,6.01,web,practice,listen,7,2
UhPNquDJ04,0,3,chapeau,est,violet,Xn3hEjLy,CA,12.552,web,practice,reverse_translate,7,4
i7yprbg304,0,5,pantalon,rouge,placeholder,Xn3hEjLy,CA,11.177,web,practice,listen,16,5
aHcCrNef06,0,1,placeholder,Elle,mange,FTje5Bhb,GB,6.502,ios,practice,reverse_translate,45,5
As4SDiFP04,0,4,a,un,singe,RLW17b5E,AU,9.06,ios,practice,reverse_tap,14,5
G+blNW+Y01,0,2,L,homme,placeholder,1IjLkE2N,GB,5.195,ios,practice,reverse_translate,7,2
MYvXsQxR05,1,2,Le,loup,mange,e2+N+vow,CA,7.693,ios,practice,reverse_translate,8,3
Jllz2zR601,0,1,placeholder,Il,pleut,Ox1XVyeX,GB,10.016,web,practice,listen,5,2
INDIZNc409,0,1,placeholder,La,femme,vYxH8L22,GB,1.79,ios,practice,listen,7,2
/i/1ts3I05,1,2,Pourquoi,parle,t,3aBK0P1B,CA,8.015,web,practice,reverse_translate,26,6
aiDFwH4809,0,4,et,je,mange,Pq+caqrc,GB,7.107,web,practice,reverse_translate,6,5
5amkNnar04,1,1,placeholder,Sa,robe,KtxUcnNC,GB,13.022,web,practice,reverse_translate,25,4
DooboZO201,0,1,placeholder,Un,repas,Xn3hEjLy,CA,4.934,ios,practice,reverse_translate,7,2
IHJln/1W02,0,2,Le,tigre,placeholder,1QNKoPhc,CA,3.517,web,practice,listen,4,2
tpKVOPkT05,0,2,Le,lion,mange,aj0jU5rP,GB,8.702,ios,practice,reverse_translate,18,5
J4g+bdJO08,0,3,mois,de,juillet,CmTJozfq,CA,19.231,ios,practice,reverse_tap,4,4
CAXGxwUq04,0,1,placeholder,J',placeholder,yWyIHnfa,AU,0.141,ios,practice,listen,22,4
H5XqF0cF05,0,2,Elle,a,du,aj0jU5rP,GB,10.845,ios,practice,listen,8,4
VOU/TA+802,0,1,placeholder,Sel,et,ee2ka0za,CA,6.101,web,practice,reverse_translate,7,3
lXzDLYa403,0,2,Le,costume,placeholder,2ai/06hM,AU,3.044,ios,practice,listen,18,2
9X+ArKBi05,1,5,quatre,cinq,placeholder,EPxsAfD+,CA,12.689,ios,practice,listen,2,5
0Inr2XkS01,0,2,J,aime,manger,VSJs0MBg,CA,3.063,ios,practice,reverse_translate,25,3
RwQ1knhv07,1,4,une,nouvelle,robe,aj0jU5rP,GB,3.772,ios,practice,listen,21,5
mt7E9l1t05,0,3,salade,est,prête,Tjw66jqv,GB,11.045,android,practice,reverse_translate,15,4
T5PJb4Dw02,0,4,des,gants,placeholder,fr6UvdHU,CA,3.013,web,practice,listen,7,4
nkZt7yxg01,0,1,placeholder,Il,apprend,GEdyZS+r,GB,9.525,android,practice,reverse_tap,32,2
RE06K7J303,0,2,Au,revoir,et,fr6UvdHU,CA,1.085,web,practice,reverse_translate,11,5
vM6N8ECF04,1,1,placeholder,Salut,à,GEdyZS+r,GB,3.17,android,practice,reverse_translate,26,3
JU9EnHsc02,0,2,Un,garçon,ou,8rkubuSo,CA,11.055,ios,practice,reverse_tap,9,5
3wWlYWFb05,0,2,Elle,est,grande,JfbIMdK1,CA,8.056,android,practice,reverse_tap,3,3
1OqvMVCM04,0,2,Ton,chien,placeholder,Pq+caqrc,GB,5.231,ios,practice,reverse_tap,3,2
BxWuuHCd08,0,4,mes,enfants,placeholder,6Iox8M7G,CA,7.07,web,practice,reverse_translate,40,4
Sg3J3bGj06,0,5,du,riz,placeholder,Tjw66jqv,GB,13.093,android,practice,listen,14,5
YB/TbWhI04,0,2,La,fille,est,fr6UvdHU,CA,0.328,web,practice,listen,19,4
2Ewsdoft09,0,1,placeholder,Les,garçons,md4/6AZB,CA,10.183,ios,practice,reverse_translate,16,5
0HXpvQld02,0,2,Il,mange,donc,gcprpSHe,CA,15.037,web,practice,listen,13,5
uqw6BzBH04,0,1,placeholder,Bonjour,ça,4qF5AHWe,AU,1.045,android,practice,reverse_translate,23,3
LuN/zqZw03,0,2,Des,pommes,lesquelles,sIO+z+Kz,CA,16.843,android,practice,reverse_translate,7,3
w2jPpw8U01,0,1,placeholder,Non,placeholder,nT3TyToQ,GB,7.74,ios,practice,reverse_translate,6,1
3+s9olQb03,0,5,grandes,crêpes,placeholder,nT3TyToQ,GB,12.93,ios,practice,reverse_translate,29,5
gMC3zPSo05,0,1,placeholder,Non,placeholder,NIx5T6pE,CA,9.881,android,practice,reverse_tap,3,1
SHUyvCQ810,0,5,du,fromage,placeholder,RLW17b5E,AU,2.957,ios,practice,reverse_tap,12,5
BxkYuX0M09,0,1,placeholder,Comment,vas,SVXpN0M+,CA,3.859,web,practice,reverse_translate,7,4
ZxgO+7sK05,0,4,mange,un,cochon,EPxsAfD+,CA,13.088,ios,practice,reverse_tap,6,5
1xgDysPG03,1,2,Il,faut,du,BZz0+WFq,GB,15.982,web,practice,listen,19,4
VJ6BZkZn05,0,5,je,mange,placeholder,SVXpN0M+,CA,3.996,web,practice,reverse_translate,8,5
18E6LKzg05,1,3,filles,écrivent,un,+5fX8ua2,CA,0.357,android,practice,reverse_translate,71,5
l/cfA5o302,1,2,Le,sel,placeholder,9CPStnaz,AU,5.474,web,practice,listen,5,2
CtpLrONw04,0,3,robe,est,rouge,HOGXKM4L,CA,12.916,ios,practice,reverse_translate,17,4
CszVtPJA06,0,1,placeholder,Je,m,r4vYj/1U,CA,8.91,web,practice,listen,11,4
zqXuVX8n01,0,1,placeholder,Un,oignon,r4vYj/1U,CA,9.94,web,practice,listen,9,2
3LIgavdj01,0,1,placeholder,Oui,placeholder,Q2AmECqA,GB,0.858,android,practice,reverse_translate,9,1
qWQdH11M01,0,1,placeholder,Un,cheval,SmJ3JQha,CA,19.975,ios,practice,reverse_tap,2,2
fgIiUQLz01,0,4,le,nôtre,placeholder,noLn6+ZC,GB,3.671,ios,practice,listen,20,4
lNWozCpb03,1,3,cherche,son,chapeau,6Iox8M7G,CA,7.257,ios,practice,listen,28,4
TS5Qumtb07,0,3,c,est,une,fr6UvdHU,CA,4.309,web,practice,reverse_translate,20,5
VYzaZhbH01,0,3,mangeons,une,salade,fr6UvdHU,CA,1.029,web,practice,listen,17,4
ooJSEfRw02,0,1,placeholder,Le,chapeau,ywSvsXO1,GB,9.821,ios,practice,reverse_translate,13,4
cBxSdJna07,1,4,à,bientôt,placeholder,Pq+caqrc,GB,7.377,web,practice,listen,5,4
jGMCG/LZ07,0,1,placeholder,Il,y,RLW17b5E,AU,2.349,ios,practice,reverse_tap,31,5
sj0ZGbSp09,0,5,la,souris,placeholder,JYFs1NZA,CA,7.807,ios,practice,reverse_translate,21,5
Yf7fYLRp02,0,2,Les,hommes,placeholder,Tjw66jqv,GB,0.062,android,practice,reverse_tap,3,2
MLZ5SjVT01,0,1,placeholder,S',placeholder,qtai1ZL7,AU,2.617,android,practice,reverse_translate,34,4
AAYMfy4P01,0,2,C,est,le,8rkubuSo,CA,14.267,ios,practice,reverse_translate,21,4
v6wahXin03,0,2,L,éléphant,est,EPxsAfD+,CA,16.33,ios,practice,reverse_tap,4,4
rfDyzzaI01,0,1,placeholder,Une,fille,aj0jU5rP,GB,2.849,ios,practice,listen,6,2
x9ReERqn05,0,3,mange,du,poisson,FTje5Bhb,GB,5.822,ios,practice,reverse_translate,32,4
1cuBatA/01,0,2,Le,manteau,est,2Pq/5VBt,GB,14.983,ios,practice,reverse_tap,8,4
E+Rna6PM05,0,1,placeholder,Les,enfants,fr6UvdHU,CA,1.067,web,practice,listen,27,5
w9vENGQl05,0,3,suis,une,fille,Yn+7VBPX,GB,0.444,web,practice,reverse_translate,13,4
PCpPLk/i01,1,4,sais,plus,placeholder,qtai1ZL7,AU,16.179,android,practice,listen,12,4
zd273Vm204,0,2,Une,baleine,placeholder,JvJTbkb0,CA,16.355,ios,practice,reverse_tap,4,2
2q/stnZN10,0,4,est,grande,placeholder,aj0jU5rP,GB,12.025,ios,practice,listen,10,4
F9zawEaP07,0,7,un,portefeuille,placeholder,RLW17b5E,AU,10.9,ios,practice,reverse_translate,38,7
+u6Dmr5I02,0,2,Le,garçon,placeholder,T47exPfc,GB,3.041,ios,practice,listen,5,2
RgA5/gAH06,1,1,placeholder,D',placeholder,RLW17b5E,AU,9.067,ios,practice,reverse_tap,5,4
ARtycqOP04,0,3,es,riche,placeholder,LKo9j8Iu,CA,0.026,ios,practice,listen,13,3
pXgvLOrw03,1,2,La,fourmi,est,EPxsAfD+,CA,9.961,ios,practice,reverse_tap,11,5
M1+7EL6A03,1,1,placeholder,Je,lis,KtxUcnNC,GB,17.59,web,practice,listen,29,7
Oreqjjp102,1,3,mange,du,beurre,GEdyZS+r,GB,4.041,android,practice,reverse_translate,17,4
WJNM1BWN01,0,5,chemises,bleues,placeholder,8QLAyeKT,AU,12.301,ios,practice,reverse_tap,60,5
ZBXa9wVM02,0,2,Je,suis,riche,6HhXgHvD,GB,2.408,ios,practice,reverse_translate,4,3
74gClyVJ03,1,1,placeholder,Oui,placeholder,fxc6ud70,AU,13.052,ios,practice,listen,2,1
lSwCYP6i01,0,5,un,enfant,placeholder,lgXcEcLg,GB,16.925,android,practice,reverse_translate,15,5
hLjK8t2h06,0,3,accord,à,bientôt,6Iox8M7G,CA,3.285,ios,practice,reverse_translate,17,4
